91901,7.318,4.718e+05,81379,213
95651,4.67,4.221e+05,65114,5
95653,8.4421,1.987e+05,55000,7
95656,4.4528,0,0,5
95658,7.235,3.975e+05,63604,93
95659,7.0306,2.9e+05,54444,8
95661,6,3.332e+05,72459,4
95662,8.52,2.629e+05,65122,1
95663,7.0936,4.168e+05,1.2438e+05,62
95664,6.4602,3.723e+05,79327,20
95665,8.1009,2.397e+05,48940,18
95666,8.1518,2.224e+05,53281,10
95667,6.1081,3.131e+05,55710,189
95668,9.1022,2.392e+05,65938,13
95669,8.6851,2.98e+05,64479,36
95672,6.4809,3.994e+05,92464,60
95674,9.0693,3.618e+05,74583,12
95675,5.2368,34400,48285,4
95676,11.22,0,0,1
95678,11.856,2.692e+05,62969,1
95679,5.01,0,14073,1
95681,5.3067,2.719e+05,44464,3
95682,6.458,3.743e+05,77416,282
95684,6.1015,2.459e+05,52292,17
95685,7.1598,3.522e+05,60648,33
95686,595.62,1.443e+05,31438,1
95687,6.9867,2.569e+05,73684,190
95689,5.962,3.282e+05,56875,5
95690,9.1192,3.593e+05,56101,6
95691,5.1424,2.6e+05,65769,128
95692,7.7257,1.74e+05,62043,30
95695,6.2976,2.72e+05,52274,175
95696,9.45,0,0,1
95697,6.2133,1.574e+05,75714,3
95698,6.732,3.6e+05,45769,4
95699,4.95,4.056e+05,77188,2
95703,5.9212,3.182e+05,69750,13
95709,5.2068,2.969e+05,70417,17
95713,7.0689,2.826e+05,60720,52
95714,3.985,2.875e+05,54327,2
95717,5.74,2.895e+05,39167,1
95722,6.5332,3.616e+05,76389,35
95726,3.6986,2.274e+05,55996,7
95746,7.5728,5.998e+05,1.1892e+05,273
95747,8.5434,3.435e+05,92678,31
95762,6.2073,4.772e+05,1.177e+05,514
95765,5.5863,3.569e+05,87100,335
95833,5.7,1.714e+05,55827,1
95901,6.2586,1.627e+05,42319,78
95912,7.8531,2.524e+05,50764,15
95913,6.48,0,0,1
95914,6.4119,1.76e+05,25200,9
95915,5.0775,0,10481,4
95916,3.852,1.672e+05,38636,5
95917,6.9075,1.502e+05,44500,10
95918,6.552,3.443e+05,77583,31
95919,5.0083,1.617e+05,45871,3
95920,12.63,3.609e+05,71063,3
95932,6.749,1.685e+05,46453,23
95934,4.05,2.11e+05,31892,2
95935,4.745,2.141e+05,37461,2
95937,5.5233,80000,56394,9
95938,8.0921,3.73e+05,60750,31
95939,14.72,1.464e+05,29063,1
95942,7.9136,3.029e+05,41888,7
95943,6.981,3.405e+05,51908,24
95946,6.5129,3.272e+05,62180,114
95947,4.8937,1.653e+05,34500,4
95948,8.5977,1.72e+05,44423,17
95949,5.6356,3.23e+05,60459,166
95950,8,1.114e+05,42273,1
95953,6.9344,1.591e+05,46392,25
95954,5.0175,1.536e+05,40545,4
95955,9.0594,1.523e+05,47031,9
95956,2.7,2e+05,56923,1
95957,7.565,1.971e+05,58438,3
95958,7.48,0,0,3
95960,4.12,1.68e+05,29250,3
95962,5.5081,2.743e+05,59832,17
95967,5.5917,0,0,3
95968,5.595,90000,33100,2
95969,6.3863,2.048e+05,41982,44
95970,8.0228,2.011e+05,57639,4
95971,4.4239,2.283e+05,51869,14
95974,8.8171,0,0,11
95975,5.0325,2.908e+05,57969,20
95977,6.3727,2.4e+05,48500,19
95982,7.3974,1.89e+05,63816,19
95983,4.2,1.449e+05,26250,2
95984,4.44,0,0,2
95987,9.0688,1.648e+05,55355,12
96001,8.7169,2.476e+05,46422,62
96002,8.1165,2.102e+05,43657,30
96008,6.2196,2.155e+05,53419,7
96009,7.92,2.052e+05,56563,1
96013,4.35,1.352e+05,38089,2
96016,6.9,2.254e+05,49732,1
96019,6.4,1.6e+05,40455,1
96022,6.7601,2.262e+05,52154,57
96028,4.881,2.266e+05,40781,7
96029,2.45,2.821e+05,54688,1
96035,10.874,1.585e+05,44028,16
96040,10.605,3.714e+05,36429,2
96047,5.87,2.054e+05,25662,3
96051,4.8983,2.354e+05,45268,6
96055,6.7894,1.581e+05,40747,10
96056,6.9633,1.93e+05,44348,6
96059,6.436,2.007e+05,36447,5
96062,6.1857,2.929e+05,61488,18
96063,17.573,1.525e+05,52500,2
96065,6.48,3.714e+05,36875,1
96069,7.1351,2.091e+05,36310,7
96073,8.7435,3.471e+05,81328,51
96074,2,1.125e+05,31250,1
96076,2.04,2.958e+05,41042,1
96078,2.73,0,0,1
96084,29.808,1.781e+05,42619,1
96087,4.965,2.083e+05,27727,4
96088,5.5466,2.105e+05,47440,24
96092,15.4,2.039e+05,39013,2
96096,6.0962,2.633e+05,58889,8
96137,6.06,2.452e+05,48950,4
96608,2.255,0,0,1
90008,6.9,4.438e+05,36180,1
90038,4.69,5.489e+05,33850,2
90040,11.7,3.23e+05,44531,5
90043,4.4914,3.588e+05,38738,17
90046,3.0677,8.601e+05,56337,3
90047,4.19,2.957e+05,40528,6
90048,5.7583,9.808e+05,72913,6
90056,6.7717,7.495e+05,76688,36
90066,4.0885,7.415e+05,68346,10
90069,6.49,6.948e+05,78607,3
90209,21,0,0,1
90210,9.8872,1e+06,1.3875e+05,49
90211,8.4792,1e+06,69942,12
90212,4.463,1e+06,84516,20
90213,10.5,0,0,1
90230,8.7812,5.571e+05,73786,65
90232,8.5799,7.286e+05,71316,61
90233,4.56,0,0,1
90240,5.7258,4.417e+05,71939,53
90241,15.763,4.32e+05,56059,36
90245,4.6131,7.62e+05,84004,49
90247,5.3348,3.313e+05,42968,20
90248,5.3092,3.539e+05,51956,4
90249,11.286,3.599e+05,50996,12
90254,5.4979,1e+06,1.0503e+05,64
90255,6.2211,2.877e+05,35985,7
90260,3.8244,3.887e+05,51769,9
90263,9.786,0,0,5
90264,8.36,0,0,1
90265,8.0212,1e+06,1.2481e+05,132
90266,5.6623,1e+06,1.4207e+05,204
90270,33.84,2.841e+05,36450,1
90274,7.4514,1e+06,1.5625e+05,126
90275,6.6076,9.529e+05,1.2074e+05,229
90277,4.3473,8.388e+05,99398,69
90278,4.5062,6.827e+05,1.0493e+05,52
90290,7.0406,9.265e+05,1.0675e+05,70
90303,10.85,3.319e+05,40807,11
90304,3.0325,3.121e+05,36778,4
90305,6.224,3.553e+05,62558,10
90401,13.183,6.804e+05,60802,8
90402,6.277,1e+06,1.3161e+05,80
90403,4.0878,9.475e+05,72366,42
90404,4.872,6.648e+05,65035,31
90405,4.6136,1e+06,78756,81
90406,4.05,0,0,1
90501,5.8329,5.234e+05,59878,42
90502,5.774,3.497e+05,62533,10
90503,5.2147,6.358e+05,77047,42
90504,3.7776,5.254e+05,75180,39
90601,9.4026,4.186e+05,70841,56
90602,5.7246,4.163e+05,47622,16
90603,5.3039,4.347e+05,87251,55
90605,5.2353,3.638e+05,66706,44
90606,5.4306,3.344e+05,63833,8
90620,7.3214,4.023e+05,80278,89
90621,5.8823,3.972e+05,56219,37
90623,4.5059,5.812e+05,83767,69
90631,9.0972,4.204e+05,66553,146
90637,2.09,0,0,1
90638,4.2299,4.105e+05,79858,91
90640,16.216,3.844e+05,47436,20
90650,4.4683,3.209e+05,60523,45
90660,5.2737,3.284e+05,56607,15
90670,3.924,3.49e+05,51935,5
90701,6.1803,4.01e+05,60544,12
90703,4.5056,5.954e+05,90613,123
90704,3,7.247e+05,55882,8
90706,5.6545,3.417e+05,49360,35
90710,4.8058,3.921e+05,54630,12
90712,12.121,4.13e+05,78175,51
90713,3.745,4.375e+05,87095,59
90715,3.8297,3.544e+05,64701,18
90716,1.5833,2.468e+05,39055,3
90717,4.7464,4.605e+05,56245,38
90720,5.0419,7.575e+05,95631,150
90731,4.73,4.455e+05,49786,1
90740,7.5005,2.965e+05,53677,83
90742,6.21,1e+06,88971,1
90743,3.2133,1e+06,1.0646e+05,3
90745,5.5738,3.283e+05,71757,22
90746,3.3772,3.651e+05,75031,17
90755,7.1954,3.752e+05,67878,13
90801,2.66,0,0,1
90802,13.39,2.808e+05,44984,11
90803,4.9682,6.934e+05,72025,84
90804,3.4351,3.695e+05,44629,19
90814,4.1854,5.971e+05,55111,37
91001,5.0582,5.621e+05,85655,143
91006,7.3499,7.612e+05,84021,166
91007,7.0602,7.707e+05,72255,83
91008,10.667,9.722e+05,98315,8
91011,6.3729,1e+06,1.5221e+05,174
91020,3.9367,5.371e+05,67652,6
91024,5.3938,8.046e+05,90780,59
91030,5.7461,8.322e+05,80479,82
91101,3.2633,4.378e+05,58365,3
91104,3.7522,5.975e+05,70811,14
91107,5.626,6.519e+05,84761,46
91108,6.5089,1e+06,1.2015e+05,63
91109,36.96,0,0,1
91214,5.6138,5.968e+05,89849,77
91301,6.9878,6.792e+05,1.0991e+05,198
91302,8.3577,9.882e+05,1.2172e+05,142
91304,7.815,4.429e+05,58361,2
91307,7.694,5.134e+05,98655,33
91310,6.0928,0,0,10
91311,8.9458,4.488e+05,80279,20
91319,13.345,0,0,6
91320,5.705,5.865e+05,1.0636e+05,251
91321,7.5,3.434e+05,57654,125
91326,5.04,6.126e+05,98831,1
91340,5.6089,2.99e+05,55217,16
91342,6.613,3.282e+05,60899,5
91350,5.6535,3.838e+05,97921,294
91351,5.2861,3.174e+05,70858,116
91354,5.5133,4.556e+05,1.111e+05,190
91355,6.2691,4.26e+05,89596,122
91361,7.0917,7.694e+05,1.0331e+05,120
91362,8.8411,6.444e+05,1.0075e+05,226
91364,7.217,6.517e+05,93919,10
91377,6.1742,6.491e+05,1.1733e+05,74
91381,6.3611,5.747e+05,1.1461e+05,211
91384,5.9192,3.947e+05,1.0227e+05,234
91387,6.3016,3.704e+05,82076,283
91390,6.5343,4.634e+05,1.0566e+05,310
91702,5.085,3.082e+05,54769,8
91706,15.263,2.937e+05,51234,17
91708,4.8908,3.838e+05,1.1875e+05,11
91709,5.3959,4.897e+05,97609,283
91711,5.8729,5.373e+05,89508,242
91714,2.25,0,0,1
91722,19.4,3.399e+05,63740,40
91723,5.4032,3.682e+05,60532,20
91724,5.0713,4.23e+05,75420,97
91729,8.28,0,0,1
91731,10.778,3.515e+05,36955,14
91733,8.3572,3.389e+05,40930,15
91737,6.775,4.393e+05,98407,173
91740,9.0075,3.736e+05,67048,68
91741,5.572,5.692e+05,81250,122
91746,5.0125,3.079e+05,59502,10
91748,8.0555,4.78e+05,60896,84
91750,8.1976,4.497e+05,76912,168
91754,4.5185,4.98e+05,56767,30
91759,1.41,3.22e+05,46250,1
91761,21.848,2.742e+05,61270,68
91763,4.393,2.55e+05,49056,24
91765,5.869,5.39e+05,90966,130
91767,5.4812,2.623e+05,49206,32
91768,4.793,2.626e+05,47177,33
91769,7.488,0,0,1
91773,5.9528,4.327e+05,78501,104
91775,4.4317,6.444e+05,84620,46
91776,4.209,5.109e+05,48302,27
91780,4.5592,5.866e+05,63045,46
91784,8.63,4.861e+05,95975,175
91788,2.88,0,0,1
91789,5.0325,6.084e+05,93509,165
91790,4.7125,3.693e+05,66057,43
91791,5.1119,4.463e+05,70841,73
91792,5.7483,3.625e+05,66848,15
91801,5.7447,4.716e+05,51225,42
91803,18.96,5.008e+05,56632,15
92210,9.6912,6.134e+05,83269,85
92220,6.7288,1.638e+05,39917,25
92241,5.8925,57200,34896,8
92252,5.3041,1.183e+05,39409,57
92256,7.2403,1.135e+05,32045,13
92263,1.53,0,0,1
92264,8.5139,2.42e+05,43703,196
92266,6.5017,0,31296,6
92268,3.31,2.175e+05,41964,4
92270,10.137,5.089e+05,71688,346
92277,6.301,1.195e+05,37316,88
92284,6.0159,1.3e+05,42517,109
92285,5.9675,65400,29362,4
92301,10.519,94600,34537,19
92308,6.8157,1.601e+05,43345,217
92310,13.667,0,49928,3
92312,13.92,0,0,1
92313,5.5687,2.365e+05,64140,39
92314,3,2.236e+05,46518,1
92316,6.6302,1.761e+05,48788,27
92317,5.6,0,0,1
92318,12.74,0,0,1
92320,5.8446,1.6e+05,42212,20
92324,6.2923,1.628e+05,41278,20
92327,2.76,52600,35603,1
92328,13.6,26300,34750,1
92331,6.48,0,0,2
92332,5.52,0,0,1
92335,13.351,1.846e+05,43092,31
92336,5.2286,2.928e+05,87425,266
92337,21.3,2.355e+05,69966,52
92338,4.41,0,0,1
92340,4.54,0,0,3
92341,3.9525,1.921e+05,14848,2
92342,4.7592,1.914e+05,66775,45
92344,6.4184,2.143e+05,69171,58
92347,3.12,1.125e+05,69702,1
92350,7.48,0,0,1
92352,4.9995,3.195e+05,72479,10
92356,6.1796,1.018e+05,33582,12
92358,7.05,1.721e+05,71000,1
92359,5.843,2.159e+05,53807,24
92363,4.56,1.032e+05,32710,1
92364,20.475,0,1.025e+05,1
92365,4.9381,1.664e+05,55169,12
92368,4.1,84700,33125,1
92371,5.7493,1.344e+05,50744,56
92372,5.0906,1.493e+05,43036,18
92376,5.6008,1.646e+05,44965,49
92377,5.411,2.482e+05,80130,45
92382,4.1325,2.108e+05,66875,4
92389,8.502,68800,12000,1
92391,15.6,2.142e+05,37150,1
92392,8.969,1.427e+05,56277,119
92394,4.7293,1.371e+05,51500,37
92395,8.9152,1.368e+05,38709,53
92397,5.3138,2.575e+05,54000,4
92398,6.8588,1.091e+05,63750,4
92401,3.8402,73800,16649,6
92405,6.5083,1.333e+05,37591,23
92408,13.176,1.692e+05,33750,17
92503,5.8259,2.31e+05,55051,104
92506,5.5838,3.214e+05,78116,16
92507,6.0413,2.305e+05,41051,14
92518,1000.4,2.194e+05,68261,1
92546,2.376,0,0,1
92549,6.5822,2.548e+05,60625,9
92553,10.891,1.574e+05,42984,40
92561,4.1625,2.922e+05,78630,2
92581,7.549,0,0,5
92589,4.7571,0,0,7
92590,11.305,7.589e+05,49423,47
92602,5.3372,7.031e+05,1.0415e+05,37
92603,6.1236,1e+06,1.2069e+05,55
92604,5.0111,5.965e+05,91180,50
92605,3.8153,0,0,10
92609,6.192,0,0,2
92610,4.2885,6.018e+05,1.2098e+05,45
92612,4.9513,5.848e+05,67039,19
92614,7.5839,6.106e+05,95984,23
92617,3.4986,3.973e+05,41536,21
92618,32.053,5.521e+05,97470,21
92620,5.2686,7.338e+05,1.0216e+05,98
92625,7.3041,1e+06,1.2574e+05,51
92626,4.8488,6.064e+05,80132,129
92630,5.124,4.875e+05,84785,205
92646,4.3586,5.941e+05,87110,227
92647,4.4109,6.039e+05,74637,141
92649,4.7209,6.341e+05,86469,111
92655,4.6364,3.789e+05,45568,7
92656,6.2406,4.677e+05,1.0129e+05,76
92657,6.3842,1e+06,1.6349e+05,22
92660,8.9866,1e+06,1.1201e+05,81
92661,9.5988,1e+06,93099,6
92662,5.9,1e+06,82857,4
92663,6.9505,1e+06,86967,24
92676,6.1306,4.331e+05,84750,10
92678,8.6933,5.489e+05,84250,3
92683,9.7564,4.552e+05,53559,150
92705,6.8357,7.239e+05,82675,284
92706,4.8162,4.391e+05,58500,37
92708,4.4145,6.048e+05,82005,173
92780,5.458,4.621e+05,64089,92
92782,6.0028,6.52e+05,1.0276e+05,41
92801,1.8,3.437e+05,47672,1
92804,5.0083,3.67e+05,52408,11
92807,3.9775,5.618e+05,94697,2
92823,5.4678,6.629e+05,1.2471e+05,9
92831,5.816,4.813e+05,57333,72
92833,4.718,4.671e+05,67019,68
92835,5.2084,6.405e+05,92397,129
92840,4.4178,3.784e+05,61934,71
92841,4.5399,3.967e+05,53059,36
92843,5.4022,3.74e+05,52536,18
92844,5.4725,3.837e+05,48345,18
92845,4.3114,4.812e+05,89026,48
92856,4.5434,0,0,11
92860,6.1464,3.95e+05,85361,185
92861,7.2794,9.342e+05,1.5086e+05,108
92862,4.16,0,0,1
92865,5.0425,4.553e+05,85251,61
92866,4.86,5.535e+05,62589,22
92867,5.2599,5.876e+05,78072,173
92868,4.3538,3.504e+05,63610,24
92869,5.914,5.585e+05,88160,199
92877,5.7858,0,0,6
92885,7.0639,0,0,7
92886,6.0134,6.728e+05,1.1005e+05,299
92887,6.561,6.962e+05,1.2698e+05,133
93003,4.1735,4.319e+05,69616,115
93006,6.075,0,0,1
93010,5.5188,4.744e+05,86505,203
93012,6.2979,4.823e+05,93523,161
93013,6.6223,6.032e+05,68884,48
93020,3.25,0,0,2
93022,5.5313,3.934e+05,73433,28
93035,3.756,3.955e+05,83038,26
93041,4.5926,2.868e+05,52371,8
93043,32,0,0,1
93062,3.72,0,0,2
93063,5.4768,4.289e+05,83974,271
93065,7.8497,4.505e+05,94173,371
93066,6.7354,8.626e+05,75380,23
93101,13.281,7.101e+05,54945,43
93103,6.4966,8.126e+05,67383,51
93105,5.2005,8.823e+05,81308,126
93106,44.147,0,0,3
93108,5.7708,1e+06,1.2527e+05,146
93109,4.2539,9.116e+05,99638,55
93111,4.7328,7.403e+05,94933,83
93117,10.117,6.31e+05,55801,112
93205,4.3706,1.185e+05,20349,7
93207,16.56,1.417e+05,34750,1
93215,6.5316,1.455e+05,36321,28
93218,17.64,96700,24118,1
93222,5.17,1.622e+05,45551,3
93225,4.4668,2.098e+05,44111,13
93226,8.835,2.292e+05,58854,4
93235,11.28,1.09e+05,32783,1
93238,6.257,2.3e+05,58012,5
93240,5.1687,1.23e+05,26054,20
93244,6.5833,2.289e+05,36406,11
93255,6.205,87800,29030,4
93256,7.894,1.189e+05,27361,5
93265,7.6034,2.794e+05,60587,39
93271,5.6601,2.763e+05,43913,27
93283,4.7575,89500,29848,10
93285,7.207,1.681e+05,31144,10
93501,5.4071,67000,32897,7
93504,7.5,0,0,1
93505,4.4884,90600,57731,48
93510,6.8606,4.165e+05,89403,97
93513,7.59,2.122e+05,47833,1
93514,7.1649,2.771e+05,51250,72
93516,5.0225,59300,30708,4
93517,6.2217,1.636e+05,60139,3
93518,3.6447,1.712e+05,28005,7
93523,3.6267,49000,53456,3
93527,6.2976,1.586e+05,52123,24
93531,5.3468,2.281e+05,66983,4
93532,6.7328,1.967e+05,54769,5
93534,5.4749,1.28e+05,35600,61
93535,6.6796,1.203e+05,42835,158
93536,5.6272,2.151e+05,70724,437
93541,3.2957,3.114e+05,53750,3
93543,6.3006,1.52e+05,57588,29
93544,3.7675,1.643e+05,52000,4
93546,5.5253,4.718e+05,65156,19
93551,6.7608,2.472e+05,85200,315
93553,5.1675,1.744e+05,48063,10
93560,5.0012,1.255e+05,56875,110
93561,5.0518,2.114e+05,60513,82
93562,6.357,39900,30478,4
93591,5.3271,88900,39880,7
96158,22.68,0,0,1
98665,12.096,2.137e+05,50305,1
